video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-3MiSBOXxD8-Scene-0013.mp4,"In the video, a man is seen pushing a large tire across a lawn. He is wearing a black tank top and grey shorts. The tire is black and has a large hole in the center. The man is pushing the tire with both hands and appears to be exerting a lot of effort. The lawn is green and there are some bushes and a house visible in the background. The sky is clear and it seems to be a sunny day.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-3MiSBOXxD8-Scene-0013/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-3MiSBOXxD8-Scene-0013/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-6EM6YhCFyY-Scene-0049.mp4,The video shows a person working on a machine. The person is wearing a black shirt and is using a wrench to tighten a bolt on the machine. The machine is blue and has a label on it. The person is also holding a hose in their hand. The background is dark and there are no other objects visible.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-6EM6YhCFyY-Scene-0049/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-6EM6YhCFyY-Scene-0049/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-8Hh_6AEccM-Scene-0012/entity_100.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-8Hh_6AEccM-Scene-0012/aug_entity_100.png
T2V_data/VIDGEN-1M_unzip/-8Hh_6AEccM-Scene-0012.mp4,"In the video, a young man is standing in front of a white wall with a bear and a watermelon slice decoration. He is wearing a black t-shirt with a green logo that says ""Guava Juice"". The man is holding a clear glass bowl in his hand and is pouring a clear liquid into it from a bottle. He is speaking to the camera and appears to be giving instructions or information about the liquid he is pouring. The background is minimalistic, with no other objects or people visible.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-8Hh_6AEccM-Scene-0012/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-8Hh_6AEccM-Scene-0012/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-JaasdO90oM-Scene-0026.mp4,"The video shows a close-up of a person's hands holding a white light bulb. The bulb has a metal base with two screws and two wires. The person is using a screwdriver to unscrew the wires from the base. The screwdriver is silver and has a black handle. The person's hands are dirty, suggesting they may have been working with tools or materials. The background is blurred, but it appears to be a workshop or garage setting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-JaasdO90oM-Scene-0026/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-JaasdO90oM-Scene-0026/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-OPyYUCu56s-Scene-0029.mp4,"The video shows a motorcycle race with a rider wearing a pink helmet. The rider is leaning into a turn on the motorcycle, which is white with red and black accents. The rider is wearing a white suit with red and black accents as well. The motorcycle is leaning to the left as the rider takes the turn. The background shows a street with buildings and a few spectators.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-OPyYUCu56s-Scene-0029/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-OPyYUCu56s-Scene-0029/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/-PfdVnDYfQs-Scene-0009.mp4,"The video features a female gymnast performing a routine on a balance beam. She is wearing a black and gold leotard. The gymnast executes a series of flips and twists before dismounting from the beam and landing on a blue mat. She then raises her arms in celebration. A group of people, presumably her teammates, are standing around the mat, cheering and clapping. The gymnast's movements are fluid and precise, demonstrating a high level of skill and athleticism. The atmosphere is one of excitement and support, with the audience clearly impressed by the gymnast's performance.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-PfdVnDYfQs-Scene-0009/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-PfdVnDYfQs-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/-X2jBHC_ahA-Scene-0006.mp4,"In the video, a person is seen wearing black gloves and holding a metal rod. They are using the rod to cut through a plastic container filled with a green substance. The person is applying pressure to the rod, and the substance is slowly being cut through. The container is placed on a surface, and the person's hands are visible as they continue to cut through the substance.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-X2jBHC_ahA-Scene-0006/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-X2jBHC_ahA-Scene-0006/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/-vFdMME23Us-Scene-0010.mp4,"In the video, a person is cooking a dish in a pan on a stove. The person is using a wooden spoon to stir the contents of the pan. The pan contains chopped onions and green peas. The person is adding more green peas to the pan and stirring them in with the onions. The stove has a black surface and there is a pink bowl visible in the background. The person's hand is visible as they stir the contents of the pan.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-vFdMME23Us-Scene-0010/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/-vFdMME23Us-Scene-0010/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/0DRxElqhywc-Scene-0042.mp4,"The video shows a first-person view of a person swimming underwater. The person is wearing a red cap and is holding a flashlight in their hand. The water is clear, and the person is swimming near the bottom of the ocean. They come across a large fish that is swimming in the water. The person then catches the fish with their hands and brings it closer to the camera to show it. The fish is yellow and black in color. The person then releases the fish back into the water.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0DRxElqhywc-Scene-0042/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0DRxElqhywc-Scene-0042/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0DRxElqhywc-Scene-0042.mp4,"The video shows a first-person view of a person swimming underwater. The person is wearing a red cap and is holding a flashlight in their hand. The water is clear, and the person is swimming near the bottom of the ocean. They come across a large fish that is swimming in the water. The person then catches the fish with their hands and brings it closer to the camera to show it. The fish is yellow and black in color. The person then releases the fish back into the water.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0DRxElqhywc-Scene-0042/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0DRxElqhywc-Scene-0042/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/0FbvQODgRE4-Scene-0099.mp4,"In the video, we see a young girl with curly hair standing on a trampoline with her arms up in the air. Another girl with a green shirt is also on the trampoline, and a boy is standing on the side. The girl with curly hair is wearing a plaid shirt and jeans, and she is jumping up and down on the trampoline. The boy is wearing a plaid shirt and jeans as well, and he is standing on the side of the trampoline watching the girls. The girl with the green shirt is also jumping on the trampoline. The trampoline is surrounded by a wooden fence, and there are trees in the background. The video captures the joy and excitement of the children as they play on the trampoline.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0FbvQODgRE4-Scene-0099/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0FbvQODgRE4-Scene-0099/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0HMm6NlNpsc-Scene-0035.mp4,The video shows a man skateboarding in a skate park. He is wearing a grey shirt and black pants. He performs a trick where he jumps onto a rail and slides down it on his skateboard. The skate park has a blue wall and a brown roof. The man successfully completes the trick and lands back on the ground.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0HMm6NlNpsc-Scene-0035/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0HMm6NlNpsc-Scene-0035/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0MNotWwVnX8-Scene-0079.mp4,"The video shows a group of people riding in a gondola down a canal. The gondola is being steered by a man standing at the back, who is wearing a striped shirt. The passengers are sitting on black seats and enjoying the ride. The canal is surrounded by tall brick buildings, and the water is calm and reflective. The gondola is black with gold accents, and the passengers are dressed in casual clothing. The man steering the gondola is using a long pole to navigate the water.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0MNotWwVnX8-Scene-0079/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0MNotWwVnX8-Scene-0079/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/0MNotWwVnX8-Scene-0079.mp4,"The video shows a group of people riding in a gondola down a canal. The gondola is being steered by a man standing at the back, who is wearing a striped shirt. The passengers are sitting on black seats and enjoying the ride. The canal is surrounded by tall brick buildings, and the water is calm and reflective. The gondola is black with gold accents, and the passengers are dressed in casual clothing. The man steering the gondola is using a long pole to navigate the water.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0MNotWwVnX8-Scene-0079/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0MNotWwVnX8-Scene-0079/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/0U1j2xyUu68-Scene-0009.mp4,The video shows a football player in a burnt orange jersey with the number 96 on it. The player is seen tackling another player wearing a white jersey. The player in the burnt orange jersey is wearing a white helmet with a burnt orange logo. The player in the white jersey is wearing a white helmet with a white logo. The background is a football field with white lines and green grass.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0U1j2xyUu68-Scene-0009/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/0U1j2xyUu68-Scene-0009/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/13qeF2Z5brg-Scene-0004.mp4,"The video shows a basketball game in progress. The players are seen dribbling, passing, and shooting the ball. The game is fast-paced, with players moving quickly across the court. The players are wearing different colored jerseys, indicating two teams. The court is marked with lines and has a hoop at each end. The players are focused and determined, with some making impressive shots and others blocking the ball. The crowd can be heard cheering in the background, adding to the excitement of the game.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/13qeF2Z5brg-Scene-0004/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/13qeF2Z5brg-Scene-0004/aug_entity_60.png
T2V_data/VIDGEN-1M_unzip/1D5ya9OkTxY-Scene-0126.mp4,"In the video, a person is seen using a toothpick to poke holes into a piece of pink clay. The clay is shaped like a pig and is placed on a white surface. The person's hand is visible as they manipulate the clay and the toothpick. The video is shot from a top-down perspective, and the focus is on the action of poking holes into the clay.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1D5ya9OkTxY-Scene-0126/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1D5ya9OkTxY-Scene-0126/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1D5ya9OkTxY-Scene-0126.mp4,"In the video, a person is seen using a toothpick to poke holes into a piece of pink clay. The clay is shaped like a pig and is placed on a white surface. The person's hand is visible as they manipulate the clay and the toothpick. The video is shot from a top-down perspective, and the focus is on the action of poking holes into the clay.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1D5ya9OkTxY-Scene-0126/entity_80.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1D5ya9OkTxY-Scene-0126/aug_entity_80.png
T2V_data/VIDGEN-1M_unzip/1ZuxszhQ8S4-Scene-0046.mp4,The video shows a person pouring chocolate into a mold and then removing the mold to reveal the chocolate bars. The person is wearing a watch and has blue nails. The chocolate is brown and the mold is transparent. The person removes the mold by lifting it up and then placing it back down.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1ZuxszhQ8S4-Scene-0046/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1ZuxszhQ8S4-Scene-0046/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1lYO16hQj0s-Scene-0042.mp4,"The video shows a black truck driving through a rocky and uneven terrain. The truck is driving on a dirt road surrounded by rocks and small bushes. The truck is moving slowly and carefully, navigating through the rough terrain. The video is shot from an aerial perspective, giving a clear view of the truck and the surrounding landscape. The truck appears to be a four-wheel drive vehicle, suitable for off-road driving. The terrain is challenging, with rocks and boulders scattered throughout the path. The truck is the only vehicle visible in the video, and there are no other objects or people in the frame. The video does not show any other significant actions or events.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1lYO16hQj0s-Scene-0042/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1lYO16hQj0s-Scene-0042/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1nUgZNDGuBQ-Scene-0266.mp4,"The video shows a man with a beard sitting at a table. He is wearing a black shirt and has a watch on his left wrist. In front of him on the table is a black box. He looks at the box, then raises his right hand and punches it. The box opens and a phone falls out. The man looks surprised and then smiles.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1nUgZNDGuBQ-Scene-0266/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1nUgZNDGuBQ-Scene-0266/aug_entity_20.png
T2V_data/VIDGEN-1M_unzip/1nUgZNDGuBQ-Scene-0266.mp4,"The video shows a man with a beard sitting at a table. He is wearing a black shirt and has a watch on his left wrist. In front of him on the table is a black box. He looks at the box, then raises his right hand and punches it. The box opens and a phone falls out. The man looks surprised and then smiles.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1nUgZNDGuBQ-Scene-0266/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1nUgZNDGuBQ-Scene-0266/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1qCjBxfzdDY-Scene-0062.mp4,"The video shows a bull in a rodeo ring, with a man in a black shirt and helmet trying to climb onto the bull's back. The bull is brown and has large horns. The man is wearing a black helmet with a green logo on it. There is a crowd of people watching in the background. The man is holding onto the bull's horns and trying to climb on top of it. The bull is moving around and trying to shake the man off. The man is wearing a black shirt with a green logo on it. The rodeo ring has a black fence with advertisements on it.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1qCjBxfzdDY-Scene-0062/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1qCjBxfzdDY-Scene-0062/aug_entity_40.png
T2V_data/VIDGEN-1M_unzip/1zn_9uE9uzE-Scene-0370.mp4,"In the video, a person wearing blue gloves is seen cutting a croissant on a wooden cutting board. The croissant is golden brown and appears to be freshly baked. The person uses a long knife to cut the croissant in half, revealing the flaky layers inside. The background shows a tray of more croissants, suggesting that this may be a bakery or a kitchen where croissants are being prepared. The person's movements are precise and careful, indicating that they are experienced in handling the croissant. The video provides a close-up view of the croissant, allowing the viewer to see the texture and color of the pastry in detail.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1zn_9uE9uzE-Scene-0370/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_3/1zn_9uE9uzE-Scene-0370/aug_entity_60.png
