video,prompt,vace_video,vace_reference_image
T2V_data/VIDGEN-1M_unzip/-2QigTOwFzk-Scene-0014.mp4,"In the video, a man is seen lifting weights in a gym. He is wearing a black tank top and is standing in front of a weight machine. The man is holding a barbell with both hands and is lifting it up and down in a controlled manner. His muscles are visibly tense, indicating that he is exerting a significant amount of effort. The gym appears to be well-equipped, with various other machines and weights visible in the background. The lighting in the gym is bright, and the walls are painted in a neutral color. The man's movements are steady and deliberate, suggesting that he is experienced with weightlifting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2QigTOwFzk-Scene-0014/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2QigTOwFzk-Scene-0014/entity_40.png
T2V_data/VIDGEN-1M_unzip/-2QigTOwFzk-Scene-0014.mp4,"In the video, a man is seen lifting weights in a gym. He is wearing a black tank top and is standing in front of a weight machine. The man is holding a barbell with both hands and is lifting it up and down in a controlled manner. His muscles are visibly tense, indicating that he is exerting a significant amount of effort. The gym appears to be well-equipped, with various other machines and weights visible in the background. The lighting in the gym is bright, and the walls are painted in a neutral color. The man's movements are steady and deliberate, suggesting that he is experienced with weightlifting.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2QigTOwFzk-Scene-0014/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2QigTOwFzk-Scene-0014/entity_40.png
T2V_data/VIDGEN-1M_unzip/-2us0I75-rc-Scene-0005.mp4,The video shows a person's hands tying a knot with a blue rope and a yellow rope. The person uses a yellow stick to help with the knot. The background is a gray fabric surface.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2us0I75-rc-Scene-0005/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2us0I75-rc-Scene-0005/entity_60.png
T2V_data/VIDGEN-1M_unzip/-2us0I75-rc-Scene-0005.mp4,The video shows a person's hands tying a knot with a blue rope and a yellow rope. The person uses a yellow stick to help with the knot. The background is a gray fabric surface.,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2us0I75-rc-Scene-0005/entity_60.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-2us0I75-rc-Scene-0005/entity_60.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0043.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms and are seen running around the field, passing the ball to each other. The goalie is wearing a blue uniform and is trying to block the ball. The crowd is cheering in the background. The game is being played on a green field with white lines marking the boundaries. The players are moving quickly and the ball is being kicked back and forth between them. The goalie is diving to the ground trying to block the ball. The video ends with a player in a red uniform kicking the ball into the goal.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-BAftj3Upts-Scene-0043/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-BAftj3Upts-Scene-0043/entity_40.png
T2V_data/VIDGEN-1M_unzip/-BAftj3Upts-Scene-0043.mp4,"The video shows a soccer game being played on a field. The players are wearing red and yellow uniforms and are seen running around the field, passing the ball to each other. The goalie is wearing a blue uniform and is trying to block the ball. The crowd is cheering in the background. The game is being played on a green field with white lines marking the boundaries. The players are moving quickly and the ball is being kicked back and forth between them. The goalie is diving to the ground trying to block the ball. The video ends with a player in a red uniform kicking the ball into the goal.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-BAftj3Upts-Scene-0043/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-BAftj3Upts-Scene-0043/entity_40.png
T2V_data/VIDGEN-1M_unzip/-DNng0Ca39s-Scene-0316.mp4,"The video shows a large red dump truck with black wheels and a bed full of coal. The truck is driving down a dirt road and then stops to unload the coal onto a conveyor belt. The conveyor belt is gray and has a metal frame. The truck is parked next to the conveyor belt, and the coal is being transported from the truck to the conveyor belt. The background of the video is a clear blue sky with some trees and bushes in the distance.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-DNng0Ca39s-Scene-0316/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-DNng0Ca39s-Scene-0316/entity_20.png
T2V_data/VIDGEN-1M_unzip/-DNng0Ca39s-Scene-0316.mp4,"The video shows a large red dump truck with black wheels and a bed full of coal. The truck is driving down a dirt road and then stops to unload the coal onto a conveyor belt. The conveyor belt is gray and has a metal frame. The truck is parked next to the conveyor belt, and the coal is being transported from the truck to the conveyor belt. The background of the video is a clear blue sky with some trees and bushes in the distance.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-DNng0Ca39s-Scene-0316/entity_20.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-DNng0Ca39s-Scene-0316/entity_20.png
T2V_data/VIDGEN-1M_unzip/-VbbJqg7CH0-Scene-0015.mp4,"The video shows a person's hands removing a car window control panel from a car. The person first pulls the panel out of the car door, then removes the wiring from the back of the panel. The person then shows the empty space where the panel was removed.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-VbbJqg7CH0-Scene-0015/depth.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-VbbJqg7CH0-Scene-0015/entity_40.png
T2V_data/VIDGEN-1M_unzip/-VbbJqg7CH0-Scene-0015.mp4,"The video shows a person's hands removing a car window control panel from a car. The person first pulls the panel out of the car door, then removes the wiring from the back of the panel. The person then shows the empty space where the panel was removed.",T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-VbbJqg7CH0-Scene-0015/entity_40.mp4,T2V_data/label/vidgen_filter_gemini_part_0_dpo_15/-VbbJqg7CH0-Scene-0015/entity_40.png
